danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,song_name
0.595,0.757,1,-9.561,1,0.0332,0.0162,0.0403,0.144,0.118,139.934,69X0MSpeWgDjUJubquMkJL,123696,4,Underground Rap,Mortuary
0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,105.997,0S0vWvyZ6Rc79TXkWxT9QA,231547,4,Underground Rap,Save That Shit
0.913,0.574,1,-7.022,1,0.298,0.0334,0.0,0.119,0.33,196.056,6GzPrIUIyvzccRVMVBK2Aa,146939,4,Underground Rap,GO GETTA
0.8420000000000001,0.7909999999999999,10,-2.698,1,0.26,0.000521,0.0,0.0732,0.662,149.025,4gB8KsrAQcmbokcfOIs5oF,110811,4,Underground Rap,Han Solo
0.77,0.5760000000000001,8,-8.193999999999999,0,0.151,0.0548,2.43e-06,0.254,0.3429999999999999,182.972,1We0Jx7iTpT2DCFFgwdi1L,150475,4,Underground Rap,Crash Landing
0.7490000000000001,0.639,1,-9.841,1,0.1939999999999999,0.0809,0.609,0.362,0.649,153.003,0cPgs9c1DZRemHqPQ3esZy,215202,4,Underground Rap,Southern Hostility
0.8109999999999999,0.441,1,-9.589,1,0.616,0.0133,0.0,0.0865,0.13,165.91400000000002,1JJW0dKiXHMijMhcRvKOoa,109880,4,Underground Rap,AWKWARD CAR DRIVE
0.799,0.843,8,-4.542,1,0.0937,0.0419,0.848,0.298,0.923,130.02,3cZ4QbpnDmVwzGhVCKd3Ka,103732,4,Underground Rap,Catch Thirtythree
0.5770000000000001,0.6920000000000001,11,-5.96,1,0.64,0.372,0.0596,0.0989,0.0658,144.702,5zjdL4aLh3D3wOKeRkZSL6,122483,4,Underground Rap,2000 Rounds
0.8740000000000001,0.5720000000000001,8,-8.949,0,0.0601,0.305,0.00103,0.0978,0.191,112.969,2dh2V6k9qU1FhQ2ZmTIdcg,143386,4,Underground Rap,Corduroy
0.799,0.546,9,-6.081,1,0.3229999999999999,0.185,3.19e-06,0.0836,0.736,150.00799999999998,6lsxMdXKFAXZDPe8om1iOI,182647,4,Underground Rap,Lights
0.901,0.168,10,-14.184,1,0.4379999999999999,0.181,0.0,0.3429999999999999,0.0674,143.984,0uepd4dBVHY5CqoMGk2iXH,120092,4,Underground Rap,Trenchboy
0.754,0.6920000000000001,8,-2.225,0,0.0634,0.0388,0.0,0.254,0.53,154.976,5rPIzRKZV0AvI2lCxBXV9G,148725,4,Underground Rap,MHM Freestyle
0.7809999999999999,0.703,5,-7.923999999999999,0,0.0978,0.061,7.15e-05,0.148,0.526,177.01,5pXU7vn66WDULZL4pQYGTl,121186,4,Underground Rap,Vice City
0.807,0.564,6,-7.938,0,0.319,0.1639999999999999,0.0,0.0804,0.225,192.008,4dLXS5WZKtFJBuenrBG0q0,160731,4,Underground Rap,BERETTA (feat. Wifisfuneral)
0.508,0.5710000000000001,8,-10.136,1,0.2269999999999999,0.0561,0.0,0.0897,0.21,119.977,7MryV8QCfW4lBxDf5lKFd5,187237,5,Underground Rap,Knock Knock
0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,170.084,5FkoSXiJPKTNyYgALRJFhD,129882,4,Underground Rap,ORANGE SODA
0.795,0.6679999999999999,8,-6.138,1,0.24,0.0154,0.0,0.3,0.231,165.047,4aAkmJIQfVNSMpXKkPqBNN,142545,4,Underground Rap,All I Have in This World
0.726,0.298,1,-13.879,1,0.695,0.0566,1.1e-05,0.132,0.486,150.036,29hrQIClzqNqMPO4bVWcjI,83131,3,Underground Rap,BLACKOUT
0.732,0.73,7,-6.61,1,0.21,0.423,0.0,0.11,0.426,180.138,0diqiEUdyPcBJ1jQuP9cBn,179783,4,Underground Rap,Aftershock
0.83,0.91,9,-4.631,1,0.185,0.0455,0.000367,0.3229999999999999,0.736,188.0,4xziwMELQnVQHbb94B51xk,153191,4,Underground Rap,Na Na Na Na Na (Caught Slippin)
0.89,0.422,7,-7.894,0,0.113,0.235,0.0,0.0925,0.374,129.998,4MrtFJI2CDTRJs9FXpBdGo,135361,4,Underground Rap,Fuck A Swisher
0.852,0.507,6,-7.382999999999999,1,0.293,0.171,0.00683,0.0895,0.3979999999999999,199.992,6JGx4pHp4BmcvjxSHoVQ74,153600,4,Underground Rap,Pe$Os
0.742,0.708,1,-4.877,1,0.0406,0.00345,0.266,0.638,0.288,123.015,45RHvudyWzzLzT36ZjIvV6,171781,4,Underground Rap,Sarcophagus III
0.7959999999999999,0.65,10,-7.187,0,0.306,0.0264,0.417,0.12,0.569,159.964,0iTk3iIRkv1Bz4Zd1ZHxoh,175984,4,Underground Rap,BUSSDOWN
0.8170000000000001,0.465,2,-5.149,1,0.396,0.0147,0.0,0.106,0.222,157.998,2scw7MhKOy7sCXU54e9EJy,189000,4,Underground Rap,Rey Mysterio Remix
0.68,0.75,0,-4.909,1,0.0421,0.0275,0.0,0.0745,0.0885,112.044,1SXIQAhAPRo0tENxO3HQTi,109348,3,Underground Rap,INTROVERSION 2.0
0.883,0.522,11,-11.921,1,0.233,0.0401,1.11e-05,0.106,0.461,107.034,2586HgRBicYnsCQAmznbKw,140177,4,Underground Rap,Okaaaaay
0.611,0.654,2,-10.329,0,0.198,0.0838,4.5e-05,0.5379999999999999,0.2789999999999999,151.982,4Tz8qjDoj7282vlxGm3K7n,145319,4,Underground Rap,Motorola
0.908,0.635,1,-7.922000000000001,1,0.308,0.0901,0.632,0.238,0.434,145.08,1j63L4PjIbXmUeWnuEbTcP,129567,4,Underground Rap,Ditty
0.928,0.696,4,-4.972,0,0.0866,0.331,0.0001189999999999,0.121,0.396,189.988,1xFfbxmfenEpn4WawGWXiA,165938,4,Underground Rap,Walk Man
0.835,0.5589999999999999,5,-5.617000000000001,1,0.0327,0.0017699999999999,5.5e-05,0.1159999999999999,0.267,133.05200000000002,27H0ZfxRxOC97n72akzapS,144812,4,Underground Rap,The Bodies Fall Just Like the Leaves
0.682,0.58,11,-7.966,1,0.268,0.000848,0.0493,0.29,0.62,153.244,4A21gWIRgx5Uid1ZHX0OhJ,171334,4,Underground Rap,Wake Up
0.6779999999999999,0.77,6,-3.2060000000000004,0,0.145,0.125,0.0,0.184,0.284,150.018,3cQPyVlnrmmWU5fQJxl0q9,133903,4,Underground Rap,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening)
0.753,0.583,8,-9.367,1,0.0601,0.119,0.0494,0.0813,0.0735,140.032,0WUkVb4Sz7Zau5ulWuFjAB,198889,4,Underground Rap,Labyrinth
0.7559999999999999,0.946,2,-3.215,1,0.259,0.0464,0.0,0.106,0.536,179.09799999999998,7jM2ZiHSqn81wLygEJKpr5,125047,4,Underground Rap,pumpkins glow by moonlight
0.8029999999999999,0.6629999999999999,2,-3.953,1,0.0823,0.00698,0.0133,0.346,0.628,162.062,4Tzcza4grsJmWT0nnhB4ql,171755,4,Underground Rap,Boofpack
0.835,0.648,6,-11.386,1,0.0619,0.0432,0.00325,0.1009999999999999,0.36,155.02100000000002,2S7is0WUqYHbNiRmmKa61v,142707,4,Underground Rap,Grey Magic
0.7929999999999999,0.366,7,-10.051,1,0.136,0.0214,0.0,0.0964,0.278,122.991,2INqEk4ko5AsGVLBsiKiQe,159522,4,Underground Rap,Audi.
0.726,0.735,10,-7.507000000000001,1,0.1889999999999999,0.185,3.29e-06,0.368,0.539,155.02200000000002,06Y1L41OIMBdY1KE84FpnH,114581,4,Underground Rap,BULLETPROOF SHOWER CAP
0.797,0.516,1,-6.2860000000000005,1,0.0831,0.0053799999999999,0.431,0.0728,0.0477,109.997,4VsMart0lkjUtyQnmxloK6,169320,4,Underground Rap,$outh $ide $uicide
0.653,0.71,11,-5.891,1,0.154,0.0053799999999999,0.0009019999999999,0.471,0.271,170.016,54TctO4Km2DBOQIJ0SSXI9,158694,4,Underground Rap,Does it real good
0.915,0.807,9,-4.174,0,0.1669999999999999,0.0851,0.0,0.185,0.836,135.936,4VumDINv4Bnejz77vYD5a0,99109,4,Underground Rap,No More
0.425,0.446,1,-11.978,1,0.2689999999999999,0.44,0.172,0.0845,0.095,179.55200000000002,3QbglwFgPJDHq7TbmUb3IE,310535,4,Underground Rap,"Worldwide (feat. Curtis Heron, Night Lovell, Fifty Grand & Dylan Brady)"
0.759,0.779,0,-5.549,0,0.3279999999999999,0.0114,0.0,0.367,0.27,164.99400000000003,0xZcg2VINp9FgqXVaNysjL,157539,3,Underground Rap,Demon $layer
0.721,0.73,1,-8.887,1,0.259,0.178,0.0,0.3939999999999999,0.39,177.00799999999998,4bsGRRAze60B5LAcEle3Ec,171991,4,Underground Rap,Half Bae (feat. Pouya)
0.833,0.203,10,-12.456,0,0.211,0.00907,5.91e-06,0.124,0.04,200.046,2bkKnaLTMCghmjlcPBoYWd,161558,4,Underground Rap,Musty
0.774,0.413,1,-8.835,1,0.31,0.0112,6.96e-05,0.218,0.127,108.036,5DNTCKpA8utYEWLIBcfkBS,108852,5,Underground Rap,Succubus
0.721,0.568,0,-11.295,1,0.414,0.0452,0.212,0.128,0.109,144.915,6fsypiJHyWmeINsOLC1cos,112511,4,Underground Rap,Gatteka
0.935,0.6990000000000001,10,-10.394,0,0.25,0.00278,1.52e-05,0.1009999999999999,0.6829999999999999,196.88,3P9P3Lq1IGsyhmNrnank0v,117073,4,Underground Rap,SOLVED THE PROBLEM
0.762,0.7090000000000001,11,-5.332999999999999,1,0.337,0.141,0.0,0.0798,0.537,174.041,310YHyec9UxRfn30XRje5J,167520,4,Underground Rap,Death Note
0.81,0.69,10,-7.841,0,0.27,0.0373,0.0,0.106,0.618,139.97,3aQV6E290SJvasp2VOgvBz,140369,4,Underground Rap,What I Please (feat. Denzel Curry)
0.85,0.805,8,-4.541,1,0.233,0.016,0.0,0.104,0.346,149.127,44ApO1Q5s0dXveC0zRlWxi,141819,4,Underground Rap,Obey The Walrus
0.894,0.789,11,-4.356,0,0.266,0.0185,1.43e-06,0.0993,0.617,104.074,2rRxBcQlARhv7xaVqkOiCl,229613,4,Underground Rap,Get Buck
0.8540000000000001,0.879,0,-3.748,1,0.135,0.121,6.62e-06,0.0859,0.3829999999999999,136.018,6QzOHhnkwzNuwtWMi0Urys,130588,4,Underground Rap,.38 Special
0.674,0.6459999999999999,0,-9.423,1,0.4,0.1169999999999999,0.0,0.104,0.222,160.028,2os38o5E7NoO4B2cx42h5V,123000,4,Underground Rap,Sleeping Bag
0.7979999999999999,0.774,11,-6.948,1,0.156,0.203,0.0,0.182,0.657,134.01,5TQMTo6N9QB7q9Im1iVfkV,179103,4,Underground Rap,Don't Bang My Line (feat. Night Lovell)
0.8759999999999999,0.852,9,-4.695,1,0.0518,0.165,0.0397,0.1,0.141,110.007,3McWXvQ1gyvCl36jsBiLiQ,165818,4,Underground Rap,Florida Thang
0.843,0.52,1,-9.629,1,0.541,0.0797,5.09e-06,0.0944,0.231,140.07,4AtzZyzf00fxAaJO2LyXiO,156081,4,Underground Rap,For The Last Time
0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,199.928,1n8wr8tRHs5jmBxNWXedcn,174336,4,Underground Rap,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)"
0.902,0.609,4,-8.454,0,0.092,0.163,0.0,0.0636,0.3879999999999999,125.041,3RtDQEXpu3VDgLB9DIGNFW,196766,4,Underground Rap,Superman Is Dead
0.893,0.907,11,-10.406,1,0.367,0.152,0.0311,0.5579999999999999,0.302,199.942,2ggqfj97qyiORmXoVFzP5j,121979,4,Underground Rap,Andromeda
0.795,0.562,6,-6.839,0,0.29,0.0113,0.0,0.0813,0.264,164.878,5BywE7mPZpgKBASXh3aYjR,209920,4,Underground Rap,10 Homies
0.526,0.62,8,-7.244,0,0.281,0.067,0.000241,0.139,0.187,112.027,70nmZhHZLNVYWP4NON41Zw,205766,4,Underground Rap,Runnin' Thru The 7th With My Woadies
0.8909999999999999,0.8420000000000001,0,-7.837999999999999,1,0.179,0.00413,0.0185,0.721,0.7909999999999999,140.025,6h2SmCnP6L40FvsVKLhDyk,124777,4,Underground Rap,Hell Awaits
0.8759999999999999,0.541,9,-8.964,0,0.0702,0.0855,4.48e-06,0.1009999999999999,0.67,156.026,38z5ZuFQWlxZv4PcEaZBkP,161412,4,Underground Rap,Check It Out
0.79,0.518,8,-6.571000000000001,1,0.212,0.0936,0.0,0.357,0.487,195.972,18pwD0HrweX8oCgIkayRb4,151837,4,Underground Rap,Nun Major
0.542,0.908,1,-2.857,1,0.0575,0.0966,0.0,0.134,0.509,156.096,0T6wsLOq4GmZL4HtOseM4k,102587,4,Underground Rap,SHINNERS13
0.9,0.568,6,-9.155,0,0.302,0.0138,0.0002,0.225,0.222,129.997,76H5oE4qMoSLAsuBiaBbs6,192067,4,Underground Rap,Bountiful Beast
0.7,0.526,9,-9.767,0,0.0508,0.0616,0.0,0.121,0.2769999999999999,199.842,6SvoXjxa0JMiiGtpOuOMw9,144091,4,Underground Rap,Drop Dead
0.7859999999999999,0.713,2,-6.2010000000000005,1,0.147,0.009,1.88e-05,0.149,0.54,160.046,2fe43BkB7a1NrD0BwQnOtG,168000,4,Underground Rap,Fema
0.89,0.6409999999999999,11,-6.359,0,0.348,0.0613,0.0,0.211,0.586,158.029,3l0zCxVriY43haW2Zu8eB5,172649,4,Underground Rap,IMVU
0.7879999999999999,0.82,7,-3.5660000000000003,1,0.226,0.0036299999999999,0.012,0.15,0.212,196.024,76fHckyYc9YOoqnjAW09cB,98090,3,Underground Rap,Birds Eye
0.856,0.3929999999999999,8,-7.348,1,0.457,0.0304,0.0,0.0959,0.119,161.984,106VtwWCZbr6LyBiPT4Qmn,177778,4,Underground Rap,Plottin
0.675,0.631,7,-7.721,1,0.359,0.2189999999999999,0.0,0.635,0.653,180.09099999999998,50rO1T1hHJD70uRjX1uthz,151327,4,Underground Rap,BVNDGXD
0.88,0.551,4,-13.803,0,0.335,0.461,0.000393,0.2189999999999999,0.7,110.038,6VGGUt2yqHqrEnEeKrIkJM,124369,4,Underground Rap,Dyin Slowly
0.754,0.765,2,-7.667999999999999,1,0.0594,0.139,0.0,0.0946,0.499,119.979,3L92Q4WAIVZXh6jI67Mafl,168000,4,Underground Rap,LONDON TO 1800
0.54,0.465,2,-11.717,0,0.0577,0.0193,0.289,0.0977,0.0381,119.965,2FlT7ZWEimlVgwoKycPJMn,71915,4,Underground Rap,Cut Myself
0.5379999999999999,0.655,11,-9.339,0,0.242,0.249,0.131,0.102,0.25,165.90200000000002,4GhHrgsaiQsuMQCHTGa87C,106988,4,Underground Rap,Badlands
0.748,0.66,6,-4.704,1,0.0487,0.2239999999999999,0.053,0.1009999999999999,0.3279999999999999,137.033,2BoeDIEzoS9diuyaqqVaDh,171907,4,Underground Rap,Faygo Dreams
0.767,0.8540000000000001,4,-4.57,0,0.0675,0.1689999999999999,0.000529,0.175,0.519,109.943,4UYQHTgOlSdaQWfUTAjpop,230501,4,Underground Rap,Void
0.84,0.444,3,-10.58,0,0.211,0.532,0.000884,0.0623,0.376,131.999,4owRIrDAJPqNWGf2SGC3H8,145636,4,Underground Rap,Mount Sinai
0.792,0.754,10,-7.347,1,0.108,0.385,0.000863,0.165,0.251,120.0,26zo23frbrONsEJs6m2drZ,192000,4,Underground Rap,Dead to Me
0.711,0.923,10,-5.26,0,0.0669,0.2189999999999999,2.77e-05,0.604,0.7,176.078,7trN4WZlOrm2p24e9z842a,201818,4,Underground Rap,The Fo Five
0.732,0.595,11,-8.044,0,0.3929999999999999,0.0969999999999999,3.2500000000000004e-05,0.0771,0.312,164.071,4eK2QvWTReLe8xPST7EjdJ,145610,4,Underground Rap,Daddy Issues
0.76,0.923,8,-4.295,1,0.0642,0.08,0.00275,0.272,0.909,174.002,5CAmIYoqF6UWGmMfhh4epI,143448,4,Underground Rap,P.O.P.
0.545,0.638,1,-9.918,1,0.0534,0.0643,0.0793,0.1159999999999999,0.276,149.964,3dGrpNNzlT2iD89KK3cQT2,185700,4,Underground Rap,I Heard You Were Looking For Me
0.743,0.569,0,-9.703,0,0.131,0.0174,0.000736,0.264,0.384,145.905,53AiGAa0Qi2VbX7eUpur1U,156034,4,Underground Rap,Nicotine Patches
0.8,0.603,1,-6.947,0,0.0359,0.0979,0.000972,0.108,0.51,114.977,59VNZlySTbDbIsv8oAke5Y,145972,4,Underground Rap,Mobile Suit Woe
0.763,0.2289999999999999,1,-13.049,1,0.515,0.114,0.18,0.0978,0.282,160.017,5MJ03pwiTpS3rsOnoXr7Ww,134008,4,Underground Rap,PULL UP
0.841,0.5589999999999999,8,-7.284,0,0.307,0.0735,0.0165,0.103,0.573,189.898,0doPjH3V2qKDUKjfpW3k92,212333,4,Underground Rap,Chandelier (feat. Curren$y)
0.7490000000000001,0.655,8,-7.189,1,0.151,0.0411,0.3929999999999999,0.08,0.307,160.02100000000002,0MEBOwQBMoF6HscO5TydFC,102750,4,Underground Rap,Florida’s Finest
0.8420000000000001,0.912,10,-7.927,0,0.446,0.1369999999999999,0.0,0.365,0.528,196.082,0wcWvS93BccuPs82d4Cf8b,108382,4,Underground Rap,DNA
0.7559999999999999,0.429,5,-8.079,0,0.0295,0.0101,0.000589,0.153,0.092,190.016,4MQIDIQjNWkUvpXe5Je7TO,213474,4,Underground Rap,APOLOGIZE
0.758,0.598,0,-7.542000000000001,1,0.434,0.0845,3.39e-06,0.23,0.365,199.919,1obq6HjEIK1fJJvC2yZXUY,105600,4,Underground Rap,"Bitch, Park Backwards"
0.556,0.64,11,-7.504,1,0.445,0.552,0.0,0.215,0.703,176.798,5BYCMWNQqz4nqErN1ReRGL,118361,5,Underground Rap,Curse
0.763,0.381,6,-13.211,1,0.2789999999999999,0.395,7.97e-06,0.568,0.0976,130.968,1ZKueMWFwl6qPxczBLqJII,184324,4,Underground Rap,122 Days
0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,169.03599999999997,6sGTEdVdQ1elMrhg9dS2Eg,187587,4,Underground Rap,Moon & Stars (feat. Maggie Lindemann)
0.5760000000000001,0.61,1,-10.274,0,0.0464,0.000469,0.0,0.0822,0.1639999999999999,140.005,3OlQPhDTtTwxSghWt5ePLO,106000,4,Underground Rap,No Front
0.925,0.628,6,-7.587000000000001,1,0.131,0.0604,0.0,0.358,0.81,120.021,2FTOLKjQUswhpdMFq15Raf,222533,4,Underground Rap,SPEEDBOAT
0.6920000000000001,0.614,4,-9.073,0,0.0463,0.11,0.0179,0.0878,0.243,161.963,2jEWQ5Rsg5vxgZiBxGy7Qc,162816,4,Underground Rap,SystemPreferences
0.875,0.44,11,-8.701,0,0.299,0.0388,0.0,0.127,0.311,201.038,5sF9WD3MnaoHQjJD2sL75D,128174,4,Underground Rap,Boot It Up
0.804,0.8420000000000001,11,-5.131,0,0.2789999999999999,0.0815,0.0,0.0536,0.931,153.993,3eZqrwgzVHfob2Br5kUuIN,126234,4,Underground Rap,40z and Shorties
0.87,0.6890000000000001,8,-7.921,0,0.048,0.2689999999999999,0.000463,0.142,0.382,109.996,1qfbQdDlyXHuJ7PLI5XbYa,161455,4,Underground Rap,FIVE SIX
0.875,0.541,2,-6.388,0,0.365,0.0439,0.0,0.309,0.544,168.018,5uwf43E8QHEcDONhf8EI27,191436,4,Underground Rap,H.O.E. (Heaven On Earth)
0.823,0.7340000000000001,11,-4.262,1,0.0678,0.115,0.0,0.102,0.568,142.958,5No5G4SAIlXPoMG6eK7Bm2,122517,4,Underground Rap,Runtz
0.379,0.43,1,-11.445,1,0.0509,0.317,0.0725,0.0861,0.0586,199.86,6Qd2OmDq4rPFQi7qCHapTx,174375,4,Underground Rap,LooseScrew
0.818,0.449,2,-6.53,1,0.419,0.0573,0.0,0.102,0.246,157.963,4yOjbVxbzgNMI2Tuv0aWN2,153078,4,Underground Rap,Rey Mysterio
0.8390000000000001,0.836,8,-7.6,1,0.0982,0.205,0.805,0.179,0.948,149.952,1Crh7wHafFbtv7i9V6imTw,104000,4,Underground Rap,Split
0.653,0.58,1,-10.845999999999998,0,0.0688,0.236,1.36e-05,0.1119999999999999,0.1119999999999999,168.028,2BbvbuxwQaHYdZa1GoO1hq,137064,4,Underground Rap,Rocks
0.8140000000000001,0.7240000000000001,9,-4.935,1,0.134,0.0388,0.0,0.103,0.245,140.02100000000002,0VybxPwOTEzgLM6o5gQNaB,96052,4,Underground Rap,For the Win
0.81,0.675,1,-6.032,1,0.0552,0.00377,0.7440000000000001,0.11,0.773,160.474,5ZFQHyHipX8Rj4QD5oqQM3,161230,4,Underground Rap,Jaw Talking 1995 (Prod.Genshin)
0.878,0.821,1,-6.766,1,0.2,0.00166,0.000166,0.0612,0.818,164.995,0V3zk01d9ihHcXv1S3h7yQ,104727,4,Underground Rap,Son Of Serpentine
0.8370000000000001,0.6659999999999999,9,-9.051,1,0.109,0.00497,2.11e-06,0.0989,0.474,124.937,69oDz6PbMapTSoA66LxA5I,182520,4,Underground Rap,NECKLACE
0.897,0.743,10,-5.446000000000001,0,0.222,0.304,4.44e-05,0.1369999999999999,0.905,134.97899999999998,643PW82aBMUa1FiWi5VQY7,187105,4,Underground Rap,Babushka Boi
0.544,0.965,4,-5.871,0,0.481,0.272,0.0716,0.141,0.721,106.721,729Je3ZDhyMVch0Tv1hTrD,101642,3,Underground Rap,Movin'
0.7509999999999999,0.472,8,-6.979,1,0.247,0.0389,0.0,0.157,0.156,155.236,0wXDkdptCVhhDsLDGAhAOS,161160,4,Underground Rap,Caribbean
0.552,0.598,6,-9.529,0,0.0983,0.000423,0.139,0.0805,0.442,155.134,3YreXzJAZRrchO72v5G5K9,123625,4,Underground Rap,RedRover
0.805,0.5770000000000001,1,-11.139,1,0.253,0.00153,0.132,0.188,0.22,154.875,7rq44VUqLsousrg92rDqjp,88817,4,Underground Rap,Fucked Up
0.767,0.934,2,-4.438,1,0.42,0.0982,4.6200000000000005e-05,0.899,0.835,164.007,426eUWsN9bDNN3GmNGdZwa,128872,4,Underground Rap,Six 4 Dreams
0.897,0.639,9,-6.287000000000001,0,0.355,0.354,0.0,0.114,0.488,188.186,3EEkEiU3FCFtqHTjFMHCn2,140258,4,Underground Rap,Flu Flamming
0.871,0.644,1,-5.751,1,0.372,0.0104,0.011,0.135,0.473,157.938,5jUiBXGEAyGppdKQHdsYnx,124663,4,Underground Rap,Bi-Polar Freestyle
0.8540000000000001,0.474,1,-9.169,1,0.201,0.00381,0.57,0.109,0.638,165.618,79lh5Rn21w7Bw15UlMNc8d,93470,4,Underground Rap,DUI (Prod.Genshin)
0.7120000000000001,0.6679999999999999,4,-8.526,0,0.0386,0.0501,0.0,0.253,0.217,172.03599999999997,5A5I22otsloR7rmsiIq0R8,123587,4,Underground Rap,HighSchool
0.684,0.884,9,-6.908,1,0.35,0.00524,0.0,0.17,0.556,136.168,6kXijlTWCI7Z4XQm9m0dG0,199928,4,Underground Rap,PHARMACY FREESTYLE
0.6890000000000001,0.444,1,-12.130999999999998,0,0.369,0.73,3.55e-06,0.16,0.455,159.90200000000002,06wCZHiAyH5s4e4DyYp8Ke,133016,4,Underground Rap,SEVEN CORPS
0.762,0.442,1,-11.886,1,0.1119999999999999,0.00537,0.762,0.109,0.357,146.004,7A8PfhF35HHvFHhzWLx4gR,107965,4,Underground Rap,Ain't No
0.8809999999999999,0.77,1,-5.459,1,0.0542,0.131,0.0,0.0816,0.424,120.908,4Sm4k5FJdn0pEB95hcDeEx,95957,4,Underground Rap,Umm
0.88,0.635,5,-8.214,1,0.0451,0.0408,0.000117,0.0927,0.606,123.997,2rfswp5Qafssih52TfVeUl,143221,4,Underground Rap,Dead Batteries
0.7859999999999999,0.66,4,-6.237,0,0.0732,0.121,0.0,0.129,0.51,143.912,3rVkoAWPsdBUdkuFYxJKLQ,140000,4,Underground Rap,Way Back
0.8109999999999999,0.315,5,-11.618,1,0.0812,0.447,0.1989999999999999,0.118,0.3,139.993,33OjMQub4EtjwxY4Pi0g3U,125373,4,Underground Rap,PLEASE DON’T GO
0.762,0.8540000000000001,0,-5.165,0,0.0444,0.239,0.000147,0.623,0.546,120.084,7hDJcQvYaaakNr2T0o4YfY,116000,4,Underground Rap,Lay It Down
0.7809999999999999,0.493,1,-7.649,1,0.0522,0.0717,0.586,0.123,0.0383,106.011,0kCfKToIFZFQQAaSQHcjRL,133747,4,Underground Rap,LTE
0.898,0.8859999999999999,1,-5.972,1,0.363,0.0517,0.0,0.0771,0.687,168.208,60C8oElMkAscOBk7tBaCxd,194299,4,Underground Rap,Genesis
0.883,0.507,1,-4.919,1,0.332,0.0138,0.0,0.0963,0.168,141.94299999999998,3nchN5j5qbrhtUCg8xLX2U,192347,4,Underground Rap,"Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami)"
0.947,0.584,8,-7.907,1,0.457,0.0491,0.0,0.0791,0.384,120.018,5ywH3ZxKfPEQqtDaU7KBKb,129000,4,Underground Rap,Can't Feel My Face
0.82,0.358,10,-17.604,0,0.3389999999999999,0.215,0.611,0.115,0.325,156.037,7G1jJZlAFT0EgBZlMjk36k,140000,4,Underground Rap,Anime Paradox
0.7190000000000001,0.733,4,-2.869,0,0.139,0.156,1.91e-05,0.1169999999999999,0.326,160.424,41y8HTDfVVuQHWCPmXKKpO,110062,4,Underground Rap,The New Jim Jones
0.8,0.696,6,-5.354,0,0.3929999999999999,0.0818,0.0,0.121,0.628,159.953,71DReAbBp5AfCwCqakfqmQ,137770,4,Underground Rap,Middle of the Mall
0.722,0.536,1,-7.044,1,0.455,0.2,5.91e-05,0.0627,0.589,179.965,2u7wzf0hv5cmp6emyxki8s,120267,4,Underground Rap,ROADRUNNER +
0.599,0.244,1,-15.011,1,0.145,0.111,0.1639999999999999,0.1009999999999999,0.051,199.932,19TcIDECdjNCWOW4itYJLc,123064,5,Underground Rap,"Okay,ButThisIsTheLastTime"
0.906,0.253,1,-11.742,1,0.206,0.0596,0.000108,0.0803,0.138,189.058,47PfqyXzLIKQp37yJNITrs,206379,4,Underground Rap,Roll Bounce
0.883,0.625,6,-4.098,1,0.245,0.239,0.0,0.0765,0.871,126.677,7fm5r6dD04emTplbHD5wDP,141519,5,Underground Rap,Buster
0.909,0.627,4,-8.666,0,0.3929999999999999,0.0383,0.0,0.0767,0.785,151.964,4TrB7JA5DXHn4GvrZSWCw4,213484,4,Underground Rap,25 Lighters
0.78,0.748,11,-7.394,0,0.0352,0.00448,0.000591,0.115,0.0659,125.974,09kvhnq2ONdNo4NRtHBSvv,167680,4,Underground Rap,My Flaws Burn Through My Skin Like Demonic Flames from Hell
0.6990000000000001,0.489,1,-9.461,0,0.0388,0.365,4.2e-05,0.132,0.0739,134.017,1RqpijoxxQJ9FWS1V56DeE,214925,4,Underground Rap,MARY JANE
0.675,0.92,8,-6.142,1,0.41,0.00596,0.0184,0.8079999999999999,0.1119999999999999,154.939,7tZQ7KKB0514q8IGgTcf2u,133494,4,Underground Rap,Cyanide
0.66,0.799,1,-4.543,1,0.396,0.0203,0.0,0.341,0.505,150.04,559mG9PAoyiejkVks0WfB3,127985,4,Underground Rap,FED UP!
0.675,0.852,1,-6.936,1,0.275,0.174,0.0427,0.252,0.805,159.972,5ksLGuEfqE9HF7DycMpgJK,102870,4,Underground Rap,Lost and Found
0.782,0.792,1,-7.598,1,0.113,0.0334,0.0044,0.158,0.4679999999999999,149.982,50kJlzii12eoGhrlldh71K,255337,1,Underground Rap,Lead by Devilish
0.521,0.7659999999999999,3,-4.6930000000000005,1,0.0409,0.00835,0.0,0.155,0.196,149.974,1tlrTC3x7viJ1U30oOFGdF,154815,4,Underground Rap,Better Off (Dying)
